City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Artyom,AZ,2021-08-04 03:05:49,40.4723,50.333,75.34,65,78,6.33
280,Verkh-Usugli,RU,2021-08-04 03:05:49,52.7,115.1667,62.28,89,97,2.55
281,Lolodorf,CM,2021-08-04 03:05:50,3.2333,10.7333,68.63,100,100,0.94
282,Whitehorse,CA,2021-08-04 03:05:50,60.7161,-135.0538,69.31,40,72,8.99
283,Acapulco,MX,2021-08-04 03:05:50,16.8634,-99.8901,82.13,82,88,6.87
284,Wellington,NZ,2021-08-04 03:02:01,-41.2866,174.7756,54.82,66,5,1.01
285,Naze,JP,2021-08-04 03:05:51,28.3667,129.4833,80.11,81,86,15.7
286,Buraydah,SA,2021-08-04 03:05:51,26.326,43.975,84.42,14,6,7.05
287,Pingzhuang,CN,2021-08-04 03:05:18,42.0372,119.2889,78.58,68,37,13.22
288,Palanga,LT,2021-08-04 03:05:52,55.9175,21.0686,51.75,93,0,3.44
289,Waingapu,ID,2021-08-04 03:05:52,-9.6567,120.2641,85.39,59,58,12.84
290,Port Lincoln,AU,2021-08-04 03:05:52,-34.7333,135.8667,58.89,64,16,16.08
291,Pevek,RU,2021-08-04 03:05:53,69.7008,170.3133,36.64,93,100,3.67
292,Champerico,GT,2021-08-04 03:05:53,14.3,-91.9167,83.03,85,100,8.88
293,Bogotol,RU,2021-08-04 03:05:54,56.2078,89.5342,67.46,74,68,3.91
294,Takaungu,KE,2021-08-04 03:05:54,-3.6837,39.8566,72.97,87,73,9.82
295,Surt,LY,2021-08-04 03:05:54,31.2089,16.5887,81.99,77,0,5.41
296,Ontario,US,2021-08-04 03:05:55,34.0633,-117.6509,99.73,37,20,1.01
297,Carupano,VE,2021-08-04 03:05:55,10.6678,-63.2585,76.23,86,76,4.81
298,Sistranda,NO,2021-08-04 03:05:55,63.7256,8.834,51.91,70,81,4.63
299,Yoichi,JP,2021-08-04 03:05:56,43.2039,140.7703,91.62,81,96,2.33
300,Ca Mau,VN,2021-08-04 03:05:56,9.1769,105.15,86.41,69,100,12.5
301,Sinnamary,GF,2021-08-04 03:01:14,5.3833,-52.95,77.0,84,11,5.01
302,Richards Bay,ZA,2021-08-04 03:05:57,-28.783,32.0377,62.47,81,0,16.31
303,Sao Miguel Do Araguaia,BR,2021-08-04 03:05:57,-13.275,-50.1628,73.13,35,6,4.7
304,Saldanha,ZA,2021-08-04 03:05:57,-33.0117,17.9442,55.0,87,39,7.11
305,Mattru,SL,2021-08-04 03:05:58,7.6244,-11.8332,71.58,90,93,1.7
306,Ibiruba,BR,2021-08-04 03:05:58,-28.6275,-53.0897,44.29,89,54,5.37
307,Wilmington,US,2021-08-04 03:05:25,34.2257,-77.9447,73.31,97,90,9.22
308,Beringovskiy,RU,2021-08-04 03:05:58,63.05,179.3167,49.42,74,63,14.41
309,Baijiantan,CN,2021-08-04 03:05:59,45.6333,85.1833,90.91,11,100,2.13
310,Tukrah,LY,2021-08-04 03:05:59,32.5341,20.5791,81.52,72,0,9.53
311,Baghdad,IQ,2021-08-04 03:05:42,33.3406,44.4009,89.51,37,0,6.91
312,Faya,SA,2021-08-04 03:06:00,18.3851,42.4509,61.32,73,11,5.48
313,San Patricio,US,2021-08-04 03:06:00,28.017,-97.5169,84.83,75,83,4.32
314,Provideniya,RU,2021-08-04 03:06:00,64.3833,-173.3,51.91,82,90,8.95
315,Boa Vista,BR,2021-08-04 03:06:01,2.8197,-60.6733,76.98,83,90,4.61
316,Kiama,AU,2021-08-04 03:06:01,-34.6833,150.8667,61.25,47,12,20.0
317,Bara,NG,2021-08-04 03:06:02,10.3744,10.7288,72.23,92,45,6.02
318,Panji,ID,2021-08-04 03:06:02,-7.7253,114.0995,89.49,50,5,4.27
319,Nelson Bay,AU,2021-08-04 03:06:03,-32.7167,152.15,62.01,46,6,5.01
320,Effingham,US,2021-08-04 03:06:03,32.3669,-81.3332,75.83,92,100,5.21
321,Sholapur,IN,2021-08-04 03:01:52,17.6833,75.9167,78.31,70,87,19.48
322,Nara,JP,2021-08-04 03:06:03,34.6851,135.8049,94.32,48,91,1.45
323,Karasjok,NO,2021-08-04 03:06:04,69.4719,25.5112,48.31,73,100,21.79
324,Viedma,AR,2021-08-04 03:06:04,-40.8135,-62.9967,47.66,74,43,8.43
325,Zheleznodorozhnyy,RU,2021-08-04 03:06:04,55.7503,38.0042,63.36,66,47,4.16
326,Menemen,TR,2021-08-04 03:06:05,38.6075,27.0694,80.42,57,0,5.75
327,Urumqi,CN,2021-08-04 03:06:05,43.801,87.6005,85.15,19,0,4.47
328,Rio De Janeiro,BR,2021-08-04 03:06:06,-22.9028,-43.2075,66.9,88,75,6.91
329,Tual,ID,2021-08-04 03:06:06,-5.6667,132.75,80.76,73,97,18.59
330,Balikpapan,ID,2021-08-04 03:06:06,-1.2675,116.8289,83.5,73,99,8.19
331,Saint George,US,2021-08-04 03:06:07,37.1041,-113.5841,99.25,14,1,4.0
332,High Level,CA,2021-08-04 03:06:07,58.5169,-117.136,72.55,69,31,9.31
333,Sayyan,YE,2021-08-04 03:06:07,15.1718,44.3244,61.32,74,11,5.03
334,Mayo,US,2021-08-04 03:06:08,38.8876,-76.5119,72.95,86,100,1.99
335,Port Macquarie,AU,2021-08-04 03:03:04,-31.4333,152.9167,64.89,34,2,16.08
336,Pathein,MM,2021-08-04 03:06:08,16.7833,94.7333,79.99,87,100,10.13
337,Leningradskiy,RU,2021-08-04 03:06:09,69.3833,178.4167,40.08,100,100,3.53
338,Carutapera,BR,2021-08-04 03:06:09,-1.195,-46.02,75.11,87,71,2.91
339,Ambon,ID,2021-08-04 03:06:10,-3.6954,128.1814,75.34,100,75,3.44
340,Isangel,VU,2021-08-04 03:06:10,-19.55,169.2667,75.27,55,61,6.33
341,Oksfjord,NO,2021-08-04 03:06:11,70.2396,22.3479,50.07,87,100,8.5
342,Plouzane,FR,2021-08-04 03:06:11,48.3833,-4.6167,59.05,97,90,8.05
343,Rancho Palos Verdes,US,2021-08-04 03:06:11,33.7445,-118.387,90.1,79,1,1.99
344,North Bend,US,2021-08-04 03:06:12,43.4065,-124.2243,62.92,94,75,14.97
345,Mitha Tiwana,PK,2021-08-04 03:06:12,32.2486,72.1108,94.86,48,39,9.57
346,Vardo,NO,2021-08-04 03:06:13,70.3705,31.1107,48.4,96,100,35.14
347,Ancud,CL,2021-08-04 03:06:13,-41.8697,-73.8203,39.42,70,60,6.11
348,Tocopilla,CL,2021-08-04 03:06:14,-22.092,-70.1979,63.18,58,0,2.08
349,Weiser,US,2021-08-04 03:02:46,44.251,-116.9693,87.48,37,42,11.41
350,Lokoja,NG,2021-08-04 03:06:14,7.8024,6.743,72.93,96,99,3.44
351,Shatsk,RU,2021-08-04 03:06:15,54.0258,41.7119,61.39,83,100,6.08
352,Bridgetown,BB,2021-08-04 03:06:15,13.1,-59.6167,81.09,78,40,11.5
353,Mahibadhoo,MV,2021-08-04 03:02:01,3.7833,72.9667,82.04,73,100,2.59
354,Mezen,RU,2021-08-04 03:06:16,65.8522,44.24,59.32,77,8,10.56
355,Port-Gentil,GA,2021-08-04 03:06:16,-0.7193,8.7815,75.6,85,78,14.0
356,Ponta Delgada,PT,2021-08-04 03:06:16,37.7333,-25.6667,72.32,83,40,6.91
357,Zhuji,CN,2021-08-04 03:06:17,29.7188,120.2423,89.51,78,58,6.33
358,Andrushivka,UA,2021-08-04 03:06:17,50.0229,29.0202,57.36,68,47,1.41
359,Stornoway,GB,2021-08-04 03:06:17,58.2093,-6.3865,57.16,94,90,10.36
360,Cururupu,BR,2021-08-04 03:06:17,-1.8283,-44.8683,72.09,85,34,1.19
361,Kigoma,TZ,2021-08-04 03:06:18,-4.8769,29.6267,73.17,57,26,1.21
362,Maningrida,AU,2021-08-04 03:06:18,-12.0667,134.2667,88.81,39,87,12.62
363,Pangnirtung,CA,2021-08-04 03:06:18,66.1451,-65.7125,49.82,78,88,3.2
364,Nortelandia,BR,2021-08-04 03:06:19,-14.4547,-56.8028,69.75,45,91,1.77
365,Kargat,RU,2021-08-04 03:06:19,55.1956,80.2811,65.75,66,94,4.29
366,Rehoboth,NA,2021-08-04 03:06:20,-23.3167,17.0833,55.02,39,6,5.95
367,Khandyga,RU,2021-08-04 03:06:20,62.6667,135.6,79.61,30,0,3.31
368,Ginir,ET,2021-08-04 03:06:20,7.1333,40.7,57.79,75,94,10.33
369,Aneho,TG,2021-08-04 03:06:21,6.2333,1.6,76.5,89,90,12.21
370,Buala,SB,2021-08-04 03:06:21,-8.145,159.5921,82.18,78,57,7.63
371,Belyy Yar,RU,2021-08-04 03:06:21,53.6039,91.3903,69.69,73,0,2.24
372,Houma,US,2021-08-04 03:06:22,29.5958,-90.7195,78.8,95,100,3.56
373,Bathsheba,BB,2021-08-04 03:06:22,13.2167,-59.5167,81.21,78,40,11.5
374,Kulhudhuffushi,MV,2021-08-04 03:06:23,6.6221,73.07,82.6,74,82,10.69
375,Salinas,US,2021-08-04 03:06:23,36.6777,-121.6555,73.27,81,90,8.05
376,Yuzhne,UA,2021-08-04 03:06:24,46.6221,31.1013,64.62,59,1,9.1
377,Wum,CM,2021-08-04 03:06:24,6.3833,10.0667,64.65,94,100,1.57
378,Waterlooville,GB,2021-08-04 03:06:24,50.8807,-1.0304,57.06,88,54,0.56
379,Qiongshan,CN,2021-08-04 03:06:25,20.0058,110.3542,87.93,69,93,14.63
380,Boyolangu,ID,2021-08-04 03:06:25,-8.1181,111.8935,81.81,74,61,9.31
381,Sabang,ID,2021-08-04 03:06:25,5.8933,95.3214,83.21,72,100,21.61
382,Beyneu,KZ,2021-08-04 03:06:26,45.3167,55.2,91.26,20,10,5.1
383,Dire Dawa,ET,2021-08-04 03:06:26,9.5931,41.8661,68.34,69,33,11.32
384,Lasa,IT,2021-08-04 03:06:26,46.6166,10.7002,57.02,94,100,2.64
385,Barrhead,GB,2021-08-04 03:06:27,55.7992,-4.3929,54.82,95,40,1.01
386,Samarai,PG,2021-08-04 03:06:27,-10.6167,150.6667,78.85,83,46,11.88
387,Coos Bay,US,2021-08-04 03:06:28,43.3665,-124.2179,67.32,94,75,14.97
388,Zyryanka,RU,2021-08-04 03:06:28,65.75,150.85,47.62,56,100,25.17
389,Tulum,MX,2021-08-04 03:01:33,20.2167,-87.4667,80.98,85,24,6.69
390,Narasaraopet,IN,2021-08-04 03:06:28,16.25,80.0667,88.45,53,75,18.28
391,Urucara,BR,2021-08-04 03:06:29,-2.5364,-57.76,73.6,90,56,3.47
392,Grand-Lahou,CI,2021-08-04 03:06:29,5.1367,-5.0242,74.5,95,96,8.14
393,Dwarka,IN,2021-08-04 03:06:29,22.2394,68.9678,81.97,81,100,21.9
394,Havoysund,NO,2021-08-04 03:06:30,70.9963,24.6622,49.08,82,100,9.42
395,Banyo,CM,2021-08-04 03:06:30,6.75,11.8167,64.33,96,100,1.25
396,Puerto Escondido,MX,2021-08-04 03:06:31,15.85,-97.0667,83.23,69,90,0.0
397,Altamira,BR,2021-08-04 03:02:50,-3.2033,-52.2064,72.73,63,36,3.18
398,Santa Maria,BR,2021-08-04 03:06:31,-29.6842,-53.8069,47.46,92,44,5.59
399,Beohari,IN,2021-08-04 03:06:31,24.05,81.3833,79.56,77,96,12.64
400,Sao Paulo De Olivenca,BR,2021-08-04 03:06:32,-3.3783,-68.8725,70.86,69,32,0.85
401,Kloulklubed,PW,2021-08-04 03:06:32,7.0419,134.2556,81.1,75,42,7.63
402,Gewane,ET,2021-08-04 03:06:32,10.1664,40.6453,78.78,59,31,6.64
403,Russell,US,2021-08-04 03:06:33,32.3502,-85.1999,76.23,80,20,4.61
404,Brae,GB,2021-08-04 03:03:11,60.3964,-1.353,55.31,94,100,6.51
405,Bosobolo,CD,2021-08-04 03:06:33,4.1833,19.9,69.12,92,57,2.73
406,Cockburn Town,TC,2021-08-04 03:06:34,21.4612,-71.1419,82.13,77,48,21.61
407,Korem,ET,2021-08-04 03:06:34,12.5058,39.5228,58.59,74,96,5.55
408,Benjamin Hill,MX,2021-08-04 03:06:34,30.1667,-111.1,89.28,40,47,0.6
409,Mankachar,IN,2021-08-04 03:06:35,25.5333,89.8667,82.47,83,100,8.75
410,Mahina,PF,2021-08-04 03:06:26,-17.5065,-149.489,80.37,74,40,10.36
411,Yuanping,CN,2021-08-04 03:06:35,38.7153,112.7575,81.64,47,69,1.54
412,Srandakan,ID,2021-08-04 03:06:36,-7.9386,110.2506,82.13,75,66,11.88
413,Morros,BR,2021-08-04 03:06:36,-9.4467,-46.3003,67.71,42,2,2.64
414,Ilam,NP,2021-08-04 03:06:37,26.9167,87.9167,71.76,92,100,3.29
415,Tayga,RU,2021-08-04 03:06:37,56.06,85.6197,66.02,88,91,2.3
416,Damaturu,NG,2021-08-04 03:06:37,11.747,11.9608,75.47,83,91,8.5
417,Esna,EG,2021-08-04 03:06:38,25.2934,32.554,87.8,18,5,2.48
418,Rognan,NO,2021-08-04 03:06:38,67.0953,15.3878,50.76,94,100,2.35
419,Hobyo,SO,2021-08-04 03:06:38,5.3505,48.5268,76.96,79,82,20.27
420,Belinskiy,RU,2021-08-04 03:06:39,52.9647,43.4165,63.73,95,100,3.2
421,Tomatlan,MX,2021-08-04 03:06:39,19.9333,-105.25,78.46,91,100,1.07
422,Hambantota,LK,2021-08-04 03:06:39,6.1241,81.1185,82.74,89,20,13.8
423,Akyab,MM,2021-08-04 03:06:40,20.15,92.9,78.98,91,98,12.5
424,Poronaysk,RU,2021-08-04 03:06:40,49.2167,143.1167,59.58,78,82,11.16
425,Karratha,AU,2021-08-04 03:06:40,-20.7377,116.8463,73.92,22,9,24.81
426,Bar Harbor,US,2021-08-04 03:05:57,44.3876,-68.2039,64.94,85,1,8.05
427,Myitkyina,MM,2021-08-04 03:06:41,25.3833,97.4,84.94,75,75,2.73
428,Sao Felix Do Xingu,BR,2021-08-04 03:06:41,-6.6447,-51.995,70.75,44,26,1.16
429,Nehe,CN,2021-08-04 03:06:42,48.4833,124.8333,63.03,97,100,7.67
430,Kirsanov,RU,2021-08-04 03:06:42,52.6549,42.7224,64.72,93,100,2.95
431,Gazojak,TM,2021-08-04 03:06:42,41.1875,61.4036,90.54,18,3,10.71
432,Pinawa,CA,2021-08-04 03:06:43,50.1489,-95.8811,73.8,37,80,5.79
433,Hamilton,US,2021-08-04 03:05:17,39.1834,-84.5333,69.04,75,1,0.0
434,Kodinsk,RU,2021-08-04 03:06:43,58.6881,99.1844,77.16,50,9,2.48
435,Baruun-Urt,MN,2021-08-04 03:06:44,46.6806,113.2792,67.51,62,98,10.78
436,Tigil,RU,2021-08-04 03:06:44,57.8,158.6667,53.69,54,100,11.63
437,Sorong,ID,2021-08-04 03:02:58,-0.8833,131.25,82.09,78,61,3.89
438,Sidi Ali,DZ,2021-08-04 03:06:44,36.0998,0.4206,69.19,91,0,2.39
439,Moose Factory,CA,2021-08-04 03:06:45,51.2585,-80.6094,49.87,81,45,5.64
440,Lazurne,UA,2021-08-04 03:06:45,46.084,32.5295,63.05,64,68,11.34
441,Yulara,AU,2021-08-04 03:06:46,-25.2406,130.9889,60.64,33,0,12.66
442,Mbandaka,CD,2021-08-04 03:06:47,0.0487,18.2603,71.94,62,59,2.89
443,Emmett,US,2021-08-04 03:06:33,43.8735,-116.4993,89.49,22,100,5.66
444,San Vicente,AR,2021-08-04 03:06:47,-26.6167,-54.1333,46.42,73,72,3.04
445,Matagami,CA,2021-08-04 03:06:48,49.7502,-77.6328,46.45,85,33,3.65
446,Ekhabi,RU,2021-08-04 03:06:48,53.5102,142.9671,54.03,91,100,14.07
447,Sovetskaya Gavan,RU,2021-08-04 03:06:49,48.9723,140.2878,62.28,91,100,9.15
448,Sawtell,AU,2021-08-04 03:06:49,-30.3833,153.1,64.18,51,3,10.36
449,Broome,US,2021-08-04 03:06:49,42.2506,-75.833,62.47,91,24,1.36
450,Cabo San Lucas,MX,2021-08-04 03:06:10,22.8909,-109.9124,86.61,77,73,7.0
451,Belmonte,BR,2021-08-04 03:06:50,-15.8631,-38.8828,66.7,81,28,8.43
452,Darovskoy,RU,2021-08-04 03:06:50,58.77,47.9564,62.69,91,89,2.42
453,Husavik,IS,2021-08-04 03:06:51,66.0449,-17.3389,51.58,83,96,0.85
454,Beloha,MG,2021-08-04 03:06:51,-25.1667,45.05,61.12,78,6,13.82
455,Thunder Bay,CA,2021-08-04 03:06:52,48.4001,-89.3168,67.28,77,36,2.84
456,La Rioja,ES,2021-08-04 03:06:52,42.25,-2.5,66.04,76,100,3.83
457,Pipraich,IN,2021-08-04 03:06:52,26.8264,83.53,83.41,76,96,6.38
458,Lardos,GR,2021-08-04 03:06:53,36.0942,28.0157,87.62,43,0,3.87
459,Muskegon,US,2021-08-04 03:06:53,43.3,-86.1334,67.24,87,75,0.0
460,Maltahohe,NA,2021-08-04 03:06:53,-24.8333,16.9833,52.43,49,21,1.86
461,Bandarbeyla,SO,2021-08-04 03:06:53,9.4942,50.8122,79.45,68,4,25.88
462,Oranjemund,NA,2021-08-04 03:06:54,-28.55,16.4333,57.18,81,1,5.53
463,Baiyin,CN,2021-08-04 03:06:54,36.5583,104.2081,73.94,33,84,6.26
464,Lompoc,US,2021-08-04 03:06:55,34.6391,-120.4579,68.11,84,90,8.05
465,Mandera,KE,2021-08-04 03:04:38,3.9366,41.867,74.88,65,100,13.27
466,Manadhoo,MV,2021-08-04 03:06:55,5.7667,73.3833,82.04,76,97,7.7
467,Mgandu,TZ,2021-08-04 03:06:56,-5.95,34.1333,56.97,75,2,8.1
468,Dzhebariki-Khaya,RU,2021-08-04 03:06:56,62.2167,135.8,78.55,34,0,4.79
469,Merauke,ID,2021-08-04 03:06:57,-8.4667,140.3333,82.31,69,38,13.53
470,Maiduguri,NG,2021-08-04 03:06:57,11.8464,13.1603,75.42,77,82,5.99
471,Camacha,PT,2021-08-04 03:06:57,33.0833,-16.3333,67.53,68,40,11.5
472,Dingle,PH,2021-08-04 03:06:58,10.9995,122.6711,88.63,62,100,16.55
473,Mogadishu,SO,2021-08-04 03:06:58,2.0371,45.3438,75.92,87,98,14.47
474,Ust-Karsk,RU,2021-08-04 03:06:58,52.7011,118.8077,75.7,66,99,5.59
475,Kembe,CF,2021-08-04 03:06:59,4.6228,21.8865,67.01,97,78,2.17
476,Djibo,BF,2021-08-04 03:06:59,14.1022,-1.6306,79.54,62,44,10.76
477,Bauchi,NG,2021-08-04 03:07:00,10.5,10.0,70.54,94,96,3.8
478,Kanniyakumari,IN,2021-08-04 03:07:00,8.0833,77.5667,80.87,75,100,20.74
479,Marawi,PH,2021-08-04 03:07:01,7.9986,124.2928,82.65,52,75,6.02
480,Naco,MX,2021-08-04 03:07:01,31.3347,-109.9483,83.84,55,43,2.19
481,Oil City,US,2021-08-04 03:07:01,41.4339,-79.7064,65.14,83,20,4.61
482,Keningau,MY,2021-08-04 03:07:02,5.3378,116.1602,86.45,49,99,2.42
483,Yar-Sale,RU,2021-08-04 03:07:02,66.8333,70.8333,65.61,65,80,11.18
484,Sobolevo,RU,2021-08-04 03:07:02,54.4299,31.8996,52.59,91,9,3.76
485,Touros,BR,2021-08-04 03:07:03,-5.1989,-35.4608,70.7,83,100,15.39
486,Garchitorena,PH,2021-08-04 03:07:03,13.8804,123.6946,88.12,66,100,11.72
487,Bambous Virieux,MU,2021-08-04 03:07:03,-20.3428,57.7575,65.21,73,10,11.23
488,Srednekolymsk,RU,2021-08-04 03:07:04,67.45,153.6833,39.42,93,100,18.79
489,Maraba,BR,2021-08-04 03:07:04,-5.3686,-49.1178,72.97,46,100,1.54
490,Puerto Plata,DO,2021-08-04 03:07:05,19.7934,-70.6884,79.45,88,40,0.0
491,Agadez,NE,2021-08-04 03:07:05,19.75,10.25,90.7,22,28,13.73
492,Jamame,SO,2021-08-04 03:07:05,0.0722,42.7506,73.6,85,41,9.17
493,Tazmalt,DZ,2021-08-04 03:07:06,36.3868,4.3989,73.33,92,48,2.53
494,Gamba,GA,2021-08-04 03:07:06,-2.65,10.0,76.89,72,99,7.34
495,Goksun,TR,2021-08-04 03:07:06,38.021,36.4973,65.35,56,0,6.06
496,Novyy Buyan,RU,2021-08-04 03:07:07,53.6861,50.0469,73.56,58,100,6.42
497,Suez,EG,2021-08-04 03:06:09,29.9737,32.5263,80.04,40,0,4.81
498,Pointe-Noire,CG,2021-08-04 03:07:07,-4.7761,11.8635,71.38,92,2,7.63
499,Uarini,BR,2021-08-04 03:07:08,-2.99,-65.1083,74.16,81,54,1.39
500,Tura,IN,2021-08-04 03:07:08,25.5198,90.2201,79.47,85,100,4.16
501,Padina,RS,2021-08-04 03:07:08,45.1181,20.7272,67.89,52,100,4.05
502,Smithers,CA,2021-08-04 03:07:09,54.7804,-127.1743,64.96,64,99,2.42
503,Chicama,PE,2021-08-04 03:07:09,-7.8447,-79.1469,66.43,79,2,6.42
504,Buenos Aires,AR,2021-08-04 03:03:17,-34.6132,-58.3772,53.96,93,37,3.78
505,Vallenar,CL,2021-08-04 03:07:10,-28.5708,-70.7581,59.31,64,1,1.45
506,Aleksandrovka,UA,2021-08-04 03:07:10,46.8383,32.7612,66.15,100,37,7.25
507,Nouadhibou,MR,2021-08-04 03:07:11,20.931,-17.0347,70.59,84,13,12.15
508,Contai,IN,2021-08-04 03:07:11,21.7786,87.7536,82.54,84,100,11.52
509,Praya,CV,2021-08-04 03:06:03,14.9215,-23.5087,77.54,94,75,4.61
510,Jinchang,CN,2021-08-04 03:07:11,38.4953,102.1739,78.51,22,72,1.39
511,Hofn,IS,2021-08-04 03:07:12,64.2539,-15.2082,53.73,83,100,2.53
512,Zhigansk,RU,2021-08-04 03:07:12,66.7697,123.3711,71.87,36,0,11.79
513,Sampit,ID,2021-08-04 03:07:12,-2.5333,112.95,88.48,55,92,3.69
514,Kwinana,AU,2021-08-04 03:07:13,-32.25,115.7667,65.17,71,21,3.67
515,Lamesa,US,2021-08-04 03:07:13,32.7376,-101.951,75.07,31,0,8.63
516,Harper,LR,2021-08-04 03:07:14,4.375,-7.7169,75.78,83,76,5.93
517,Hirara,JP,2021-08-04 03:07:14,24.8,125.2833,82.33,84,100,20.42
518,Kozhva,RU,2021-08-04 03:07:14,65.1073,57.0459,66.45,68,69,8.37
519,Grindavik,IS,2021-08-04 03:07:15,63.8424,-22.4338,52.56,100,75,5.75
520,Bandar-E Lengeh,IR,2021-08-04 03:07:15,26.5579,54.8807,91.87,69,1,8.28
521,Khabary,RU,2021-08-04 03:07:16,53.6259,79.5345,64.94,66,100,0.36
522,Whitecourt,CA,2021-08-04 03:07:16,54.1502,-115.6855,69.51,60,13,4.99
523,Lurgan,GB,2021-08-04 03:07:17,54.4608,-6.3294,56.01,93,100,4.83
524,Takoradi,GH,2021-08-04 03:07:17,4.8845,-1.7554,75.36,92,85,7.0
525,Esmeraldas,BR,2021-08-04 03:07:17,-19.7625,-44.3139,65.26,70,50,6.85
526,Pueblo Nuevo,MX,2021-08-04 03:07:18,23.3833,-105.3833,57.07,96,99,3.49
527,Pierre,US,2021-08-04 03:07:18,44.3683,-100.351,78.85,54,1,5.99
528,Chipinge,ZW,2021-08-04 03:07:18,-20.1883,32.6236,47.5,94,3,3.53
529,Muisne,EC,2021-08-04 03:07:18,0.6,-80.0333,75.88,82,100,4.52
530,Tairua,NZ,2021-08-04 03:07:19,-37.0167,175.85,59.09,49,19,8.01
531,Santa Maria Del Oro,MX,2021-08-04 03:07:19,25.9333,-105.3667,67.82,75,91,2.06
532,Bealanana,MG,2021-08-04 03:07:19,-14.55,48.7333,52.41,95,80,4.56
533,Adrar,MR,2021-08-04 03:07:20,20.5022,-10.0711,87.04,41,5,10.49
534,Kresek,ID,2021-08-04 03:07:20,-6.1314,106.3797,90.55,65,24,2.33
535,General Pico,AR,2021-08-04 03:07:20,-35.6566,-63.7568,50.11,51,0,8.61
536,Coari,BR,2021-08-04 03:07:21,-4.085,-63.1414,73.54,70,23,1.9
537,Sitka,US,2021-08-04 03:07:21,57.0531,-135.33,64.29,63,90,6.91
538,Kota Belud,MY,2021-08-04 03:07:21,6.351,116.4305,89.46,56,97,7.61
539,Bethel,US,2021-08-04 03:06:32,41.3712,-73.414,66.81,84,1,0.0
540,Hualmay,PE,2021-08-04 03:07:22,-11.0964,-77.6139,64.02,83,9,10.04
541,Bijar,IR,2021-08-04 03:07:22,35.8668,47.6051,64.36,58,74,4.63
542,Grand Junction,US,2021-08-04 03:04:15,39.0639,-108.5507,83.3,26,1,7.0
543,Venado Tuerto,AR,2021-08-04 03:07:23,-33.7456,-61.9688,43.77,57,43,7.7
544,Kintampo,GH,2021-08-04 03:07:23,8.0563,-1.7306,70.27,94,93,4.52
545,Half Moon Bay,US,2021-08-04 03:07:23,37.4636,-122.4286,77.32,81,20,1.01
546,Teya,RU,2021-08-04 03:07:24,60.3778,92.6267,70.61,54,96,1.59
547,Pisco,PE,2021-08-04 03:07:24,-13.7,-76.2167,62.65,82,90,3.44
548,Manta,EC,2021-08-04 03:07:24,-0.95,-80.7333,73.18,88,90,6.91
549,Namwala,ZM,2021-08-04 03:07:25,-15.7504,26.4384,53.26,44,0,4.92
550,Quatre Cocos,MU,2021-08-04 03:07:25,-20.2078,57.7625,65.08,73,12,10.76
551,Derzhavinsk,KZ,2021-08-04 03:07:26,51.1,66.3167,79.43,42,23,7.94
552,Saraza,PH,2021-08-04 03:07:26,8.7356,117.78,88.59,63,57,13.04
553,Zhangye,CN,2021-08-04 03:07:27,38.9342,100.4517,81.63,21,51,5.41
554,Inverness,GB,2021-08-04 03:07:27,57.4791,-4.224,54.99,95,20,0.0
555,Matara,LK,2021-08-04 03:07:27,5.9485,80.5353,81.19,79,100,11.56
556,Ruteng,ID,2021-08-04 03:07:28,-8.6136,120.4721,74.23,57,100,1.7
557,Kyshtovka,RU,2021-08-04 03:07:28,56.555,76.6271,62.38,86,88,7.52
558,Tikapur,NP,2021-08-04 03:03:39,28.5,81.1333,84.02,79,94,4.36
559,Ganzhou,CN,2021-08-04 03:07:28,28.8184,115.4327,91.06,62,83,11.41
560,Berlevag,NO,2021-08-04 03:07:29,70.8578,29.0864,48.2,93,100,29.39
